raceId,driverId,constructorId,grid,position,laps,seconds,fastestLapSpeed,circuitId,Length,Turns,Constructor Experience,Driver Experience,Driver Age,Driver Wins,Constructor Wins,Driver Constructor Experience,DNF Score,prev_position,podium,year,month,day,pit_stop,pit_lap,pit_duration,pit_milliseconds
107,4,4,8,4,71,5329.959,215.097,18,4.309,15,333,51,23,1,11.0,34,0.35,4.0,0,2004,10,24,3.0,42.0,23.156,23156.0
76,4,4,2,4,78,6352.043,156.971,6,3.337,19,345,57,23,4,17.0,40,0.36,4.0,0,2005,5,22,3.0,42.0,23.156,23156.0
83,4,4,6,11,69,0.0,190.285,11,4.381,14,359,64,24,7,24.0,47,0.36,11.0,0,2005,7,31,3.0,42.0,23.156,23156.0
64,4,4,7,5,67,5295.393,213.14,10,4.574,17,395,82,25,14,41.0,65,0.42,5.0,0,2006,7,30,2.0,30.0,21.821,21821.0
37,5,4,11,8,56,5606.945,204.015,2,5.543,15,411,2,25,0,46.0,2,0.43,8.0,0,2007,4,8,1.0,15.0,24.433,24433.0
38,5,4,12,9,57,5696.926,204.065,3,5.412,15,413,3,25,0,46.0,3,0.43,9.0,0,2007,4,15,2.0,34.0,24.513,24513.0
39,5,4,8,7,65,5558.358,201.952,4,4.657,14,415,4,25,0,46.0,4,0.43,7.0,0,2007,5,13,1.0,7.0,23.73,23730.0
40,5,4,15,13,76,0.0,155.953,6,3.337,19,417,5,25,0,46.0,5,0.43,13.0,0,2007,5,27,2.0,26.0,23.346,23346.0
41,5,4,22,4,70,6258.021,200.331,7,4.361,14,419,6,25,0,46.0,6,0.43,4.0,0,2007,6,10,3.0,50.0,23.24,23240.0
43,5,4,6,15,69,0.0,205.678,8,4.411,17,423,8,25,0,46.0,8,0.43,15.0,0,2007,7,1,2.0,34.0,24.083,24083.0
44,5,4,7,7,58,0.0,224.193,9,5.891,18,425,9,25,0,46.0,9,0.43,7.0,0,2007,7,8,1.0,26.0,22.105,22105.0
46,5,4,11,8,70,5821.095,194.867,11,4.381,14,429,11,25,0,46.0,11,0.43,8.0,0,2007,8,5,2.0,26.0,24.574,24574.0
47,5,4,7,6,58,5248.33,216.886,5,5.338,14,431,12,25,0,46.0,12,0.43,6.0,0,2007,8,26,3.0,41.0,24.336,24336.0
48,5,4,7,7,53,4784.557,247.605,14,5.793,11,433,13,25,0,46.0,13,0.43,7.0,0,2007,9,9,1.0,15.0,22.483,22483.0
49,5,4,9,8,44,4924.172,230.058,13,7.004,20,435,14,25,0,46.0,14,0.43,8.0,0,2007,9,16,2.0,31.0,22.829,22829.0
51,5,4,13,9,56,5959.581,197.557,17,5.451,16,439,16,25,0,46.0,16,0.44,9.0,0,2007,10,7,2.0,34.0,25.418,25418.0
18,5,1,3,5,58,5708.63,218.385,1,5.278,14,1245,18,26,0,152.0,1,0.51,5.0,0,2008,3,16,1.0,15.0,21.87,21870.0
20,5,1,5,5,57,5493.759,209.062,3,5.412,15,1249,20,26,0,153.0,3,0.52,5.0,0,2008,4,6,1.0,37.0,24.789,24789.0
22,5,1,2,12,57,0.0,219.269,5,5.338,14,1253,22,26,0,153.0,5,0.52,12.0,0,2008,5,11,1.0,30.0,23.321,23321.0
23,5,1,4,8,76,7275.933,155.586,6,3.337,19,1255,23,26,0,153.0,6,0.52,8.0,0,2008,5,25,1.0,33.0,21.768,21768.0
24,5,1,7,9,70,5838.66,200.091,7,4.361,14,1257,24,26,0,153.0,7,0.52,9.0,0,2008,6,8,1.0,20.0,28.393,28393.0
26,5,1,1,5,59,0.0,198.728,9,5.891,18,1261,26,26,0,153.0,9,0.52,5.0,0,2008,7,6,1.0,20.0,21.78,21780.0
27,5,1,3,5,67,5493.285,215.261,10,4.574,17,1263,27,26,0,153.0,10,0.52,5.0,0,2008,7,20,2.0,42.0,22.013,22013.0
30,5,1,3,10,43,0.0,232.985,13,7.004,20,1269,30,26,1,153.0,13,0.52,10.0,0,2008,9,7,5.0,64.0,24.575,24575.0
32,5,1,5,10,61,7063.206,169.943,15,4.94,19,1273,32,26,1,154.0,15,0.52,10.0,0,2008,9,28,2.0,31.0,22.765,22765.0
35,5,1,5,7,71,5706.509,209.042,18,4.309,15,1279,35,27,1,154.0,18,0.52,7.0,0,2008,11,2,1.0,18.0,24.657,24657.0
7,5,1,14,14,57,0.0,215.497,5,5.338,14,1293,42,27,1,154.0,25,0.52,14.0,0,2009,6,7,1.0,15.0,23.078,23078.0
9,5,1,6,8,60,5862.002,194.011,20,5.148,15,1297,44,27,1,154.0,27,0.52,8.0,0,2009,7,12,2.0,29.0,23.241,23241.0
10,5,1,6,5,70,5938.268,190.115,11,4.381,14,1299,45,27,1,154.0,28,0.52,5.0,0,2009,7,26,1.0,19.0,24.64,24640.0
12,5,1,15,6,44,5063.758,232.716,13,7.004,20,1303,47,27,1,154.0,30,0.52,6.0,0,2009,8,30,1.0,26.0,22.391,22391.0
13,5,1,4,6,53,4642.399,245.036,14,5.793,11,1305,48,27,1,154.0,31,0.52,6.0,0,2009,9,13,2.0,46.0,22.303,22303.0
14,5,1,8,7,61,7002.494,167.114,15,4.94,19,1307,49,27,1,154.0,32,0.52,7.0,0,2009,9,27,1.0,13.0,25.039,25039.0
15,5,1,11,11,53,5314.178,222.867,22,5.807,18,1309,50,27,1,154.0,33,0.52,11.0,0,2009,10,4,2.0,33.0,23.321,23321.0
16,5,1,16,9,71,5591.58,208.772,18,4.309,15,1311,51,28,1,154.0,34,0.52,9.0,0,2009,10,18,3.0,48.0,23.046,23046.0
17,5,1,18,11,55,5696.212,197.346,24,5.281,16,1313,52,28,1,154.0,35,0.52,11.0,0,2009,11,1,1.0,10.0,21.637,21637.0
52,6,3,19,10,70,0.0,212.161,18,4.309,15,997,1,22,0,114.0,1,0.5,10.0,0,2007,10,21,2.0,29.0,21.218,21218.0
18,6,3,13,6,57,0.0,212.974,1,5.278,14,999,2,23,0,114.0,2,0.5,6.0,0,2008,3,16,2.0,29.0,21.218,21218.0
19,6,3,22,17,54,0.0,204.222,2,5.543,15,1001,3,23,0,114.0,3,0.5,17.0,0,2008,3,23,2.0,29.0,21.218,21218.0
20,6,3,16,14,56,0.0,204.155,3,5.412,15,1003,4,23,0,114.0,4,0.5,14.0,0,2008,4,6,2.0,29.0,21.218,21218.0
21,6,3,12,7,66,5957.295,200.576,4,4.657,14,1005,5,23,0,114.0,5,0.5,7.0,0,2008,4,27,2.0,29.0,21.218,21218.0
23,6,3,13,7,76,7272.922,150.469,6,3.337,19,1009,7,23,0,114.0,7,0.5,7.0,0,2008,5,25,2.0,29.0,21.218,21218.0
25,6,3,15,15,69,0.0,203.443,8,4.411,17,1013,9,23,0,114.0,9,0.5,15.0,0,2008,6,22,2.0,29.0,21.218,21218.0
26,6,3,15,8,59,0.0,196.31,9,5.891,18,1015,10,23,0,114.0,10,0.5,8.0,0,2008,7,6,2.0,29.0,21.218,21218.0
27,6,3,16,14,67,5540.877,211.947,10,4.574,17,1017,11,23,0,114.0,11,0.5,14.0,0,2008,7,20,2.0,29.0,21.218,21218.0
28,6,3,16,13,69,0.0,189.319,11,4.381,14,1019,12,23,0,114.0,12,0.5,13.0,0,2008,8,3,2.0,29.0,21.218,21218.0
30,6,3,19,14,43,0.0,227.218,13,7.004,20,1023,14,23,0,114.0,14,0.5,14.0,0,2008,9,7,2.0,29.0,21.218,21218.0
31,6,3,18,12,53,5269.509,231.167,14,5.793,11,1025,15,23,0,114.0,15,0.5,12.0,0,2008,9,14,2.0,29.0,21.218,21218.0
32,6,3,10,8,61,7054.793,170.022,15,4.94,19,1027,16,23,0,114.0,16,0.5,8.0,0,2008,9,28,2.0,29.0,21.218,21218.0
33,6,3,14,15,66,0.0,204.404,16,4.563,16,1029,17,23,0,114.0,17,0.5,15.0,0,2008,10,12,2.0,29.0,21.218,21218.0
34,6,3,17,12,56,5608.25,200.202,17,5.451,16,1031,18,23,0,114.0,18,0.5,12.0,0,2008,10,19,2.0,29.0,21.218,21218.0
35,6,3,16,17,69,0.0,204.473,18,4.309,15,1033,19,23,0,114.0,19,0.5,17.0,0,2008,11,2,2.0,29.0,21.218,21218.0
2,6,3,11,12,31,0.0,200.778,2,5.543,15,1037,21,24,0,114.0,21,0.5,12.0,0,2009,4,5,2.0,29.0,21.218,21218.0
5,6,3,11,13,65,0.0,199.132,4,4.657,14,1043,24,24,0,114.0,24,0.5,13.0,0,2009,5,10,2.0,29.0,21.218,21218.0
6,6,3,10,15,76,0.0,158.644,6,3.337,19,1045,25,24,0,114.0,25,0.5,15.0,0,2009,5,24,2.0,29.0,21.218,21218.0
7,6,3,12,12,58,5251.224,218.402,5,5.338,14,1047,26,24,0,114.0,26,0.5,12.0,0,2009,6,7,2.0,29.0,21.218,21218.0
8,6,3,5,11,60,5043.351,226.129,9,5.891,18,1049,27,24,0,114.0,27,0.5,11.0,0,2009,6,21,2.0,29.0,21.218,21218.0
9,6,3,13,12,60,5866.186,196.659,20,5.148,15,1051,28,24,0,114.0,28,0.51,12.0,0,2009,7,12,2.0,29.0,21.218,21218.0
10,6,3,9,9,70,5972.65,189.608,11,4.381,14,1053,29,24,0,114.0,29,0.51,9.0,0,2009,7,26,2.0,29.0,21.218,21218.0
12,6,3,18,13,44,5085.236,233.024,13,7.004,20,1057,31,24,0,114.0,31,0.51,13.0,0,2009,8,30,2.0,29.0,21.218,21218.0
13,6,3,17,10,53,4743.869,242.565,14,5.793,11,1059,32,24,0,114.0,32,0.51,10.0,0,2009,9,13,2.0,29.0,21.218,21218.0
14,6,3,10,9,61,7022.391,166.98,15,4.94,19,1061,33,24,0,114.0,33,0.51,9.0,0,2009,9,27,2.0,29.0,21.218,21218.0
15,6,3,15,15,53,5318.416,220.558,22,5.807,18,1063,34,24,0,114.0,34,0.51,15.0,0,2009,10,4,2.0,29.0,21.218,21218.0
17,6,3,13,13,55,5703.253,198.447,24,5.281,16,1067,36,24,0,114.0,36,0.51,13.0,0,2009,11,1,2.0,29.0,21.218,21218.0
18,7,5,17,7,55,0.0,213.224,1,5.278,14,72,1,29,0,0.0,1,0.14,7.0,0,2008,3,16,2.0,29.0,21.218,21218.0
20,7,5,15,15,56,0.0,204.369,3,5.412,15,76,3,29,0,0.0,3,0.13,15.0,0,2008,4,6,2.0,29.0,21.218,21218.0
24,7,5,18,13,69,0.0,199.689,7,4.361,14,84,7,29,0,0.0,7,0.14,13.0,0,2008,6,8,2.0,29.0,21.218,21218.0
25,7,5,14,17,69,0.0,203.022,8,4.411,17,86,8,29,0,0.0,8,0.15,17.0,0,2008,6,22,2.0,29.0,21.218,21218.0
26,7,5,13,11,59,0.0,198.224,9,5.891,18,88,9,29,0,0.0,9,0.15,11.0,0,2008,7,6,2.0,29.0,21.218,21218.0
27,7,5,15,12,67,5519.985,213.935,10,4.574,17,90,10,29,0,0.0,10,0.17,12.0,0,2008,7,20,2.0,29.0,21.218,21218.0
28,7,5,19,18,67,0.0,189.516,11,4.381,14,92,11,29,0,0.0,11,0.17,18.0,0,2008,8,3,2.0,29.0,21.218,21218.0
30,7,5,9,7,44,4996.129,231.32,13,7.004,20,96,13,29,0,0.0,13,0.21,7.0,0,2008,9,7,2.0,29.0,21.218,21218.0
31,7,5,4,18,52,0.0,233.646,14,5.793,11,98,14,29,0,0.0,14,0.21,18.0,0,2008,9,14,2.0,29.0,21.218,21218.0
32,7,5,17,12,61,7065.736,169.181,15,4.94,19,100,15,29,0,0.0,15,0.23,12.0,0,2008,9,28,2.0,29.0,21.218,21218.0
33,7,5,10,10,67,5480.977,207.246,16,4.563,16,102,16,29,0,0.0,16,0.25,10.0,0,2008,10,12,2.0,29.0,21.218,21218.0
34,7,5,8,13,56,5608.86,201.366,17,5.451,16,104,17,29,0,0.0,17,0.26,13.0,0,2008,10,19,2.0,29.0,21.218,21218.0
35,7,5,9,14,70,0.0,206.967,18,4.309,15,106,18,29,0,0.0,18,0.26,14.0,0,2008,11,2,2.0,29.0,21.218,21218.0
1,7,5,17,8,58,5662.082,212.537,1,5.278,14,108,19,30,0,0.0,19,0.28,8.0,0,2009,3,29,2.0,29.0,21.218,21218.0
2,7,5,15,10,31,4354.256,201.072,2,5.543,15,110,20,30,0,0.0,20,0.28,10.0,0,2009,4,5,2.0,29.0,21.218,21218.0
3,7,5,15,11,56,7157.641,172.934,17,5.451,16,112,21,30,0,0.0,21,0.29,11.0,0,2009,4,19,2.0,29.0,21.218,21218.0
4,7,5,20,13,57,5586.987,204.205,3,5.412,15,114,22,30,0,0.0,22,0.3,13.0,0,2009,4,26,2.0,29.0,21.218,21218.0
6,7,5,14,8,78,6107.424,157.84,6,3.337,19,118,24,30,0,0.0,24,0.3,8.0,0,2009,5,24,2.0,29.0,21.218,21218.0
7,7,5,20,18,57,0.0,215.865,5,5.338,14,120,25,30,0,0.0,25,0.29,18.0,0,2009,6,7,2.0,29.0,21.218,21218.0
141,8,15,13,6,58,5990.676,0.0,1,5.278,14,263,1,21,0,0.0,1,0.21,6.0,0,2001,3,4,2.0,29.0,21.218,21218.0
145,8,15,9,8,65,5543.113,0.0,4,4.657,14,271,5,21,0,0.0,5,0.21,8.0,0,2001,4,29,2.0,29.0,21.218,21218.0
147,8,15,15,10,73,0.0,0.0,6,3.337,19,275,7,21,0,0.0,7,0.22,10.0,0,2001,5,27,2.0,29.0,21.218,21218.0
148,8,15,7,4,69,5739.638,0.0,7,4.361,14,277,8,21,0,0.0,8,0.22,4.0,0,2001,6,10,2.0,29.0,21.218,21218.0
149,8,15,9,10,66,0.0,0.0,20,5.148,15,279,9,21,0,0.0,9,0.22,10.0,0,2001,6,24,2.0,29.0,21.218,21218.0
150,8,15,13,7,71,0.0,0.0,8,4.411,17,281,10,21,0,0.0,10,0.22,7.0,0,2001,7,1,2.0,29.0,21.218,21218.0
151,8,15,7,5,59,0.0,0.0,9,5.891,18,283,11,21,0,0.0,11,0.22,5.0,0,2001,7,15,2.0,29.0,21.218,21218.0
153,8,15,9,7,76,0.0,0.0,11,4.381,14,287,13,21,0,0.0,13,0.21,7.0,0,2001,8,19,2.0,29.0,21.218,21218.0
155,8,15,9,7,53,4701.6,0.0,14,5.793,11,291,15,21,0,0.0,15,0.21,7.0,0,2001,9,16,2.0,29.0,21.218,21218.0
126,8,1,5,12,67,0.0,0.0,18,4.309,15,1039,20,22,0,144.0,3,0.49,12.0,0,2002,3,31,2.0,29.0,21.218,21218.0
131,8,1,5,4,70,5653.674,0.0,7,4.361,14,1049,25,22,0,144.0,8,0.49,4.0,0,2002,6,9,2.0,29.0,21.218,21218.0
136,8,1,11,4,77,6138.48,0.0,11,4.381,14,1059,30,22,0,144.0,13,0.49,4.0,0,2002,8,18,2.0,29.0,21.218,21218.0
115,8,1,20,6,70,5544.093,0.0,7,4.361,14,1083,42,23,1,150.0,25,0.49,6.0,0,2003,6,15,2.0,29.0,21.218,21218.0
117,8,1,4,4,70,5487.26,0.0,8,4.411,17,1087,44,23,1,150.0,27,0.5,4.0,0,2003,7,6,2.0,29.0,21.218,21218.0
121,8,1,4,4,53,4472.672,0.0,14,5.793,11,1095,48,23,1,150.0,31,0.5,4.0,0,2003,9,14,2.0,29.0,21.218,21218.0
93,8,1,20,8,61,0.0,215.258,21,4.909,19,1107,54,24,1,150.0,37,0.5,8.0,0,2004,4,25,2.0,29.0,21.218,21218.0
94,8,1,13,11,65,0.0,211.273,4,4.657,14,1109,55,24,1,150.0,38,0.5,11.0,0,2004,5,9,2.0,29.0,21.218,21218.0
97,8,1,8,5,69,0.0,210.022,7,4.361,14,1115,58,24,1,150.0,41,0.49,5.0,0,2004,6,13,2.0,29.0,21.218,21218.0
99,8,1,9,7,70,5454.363,209.518,8,4.411,17,1119,60,24,1,150.0,43,0.49,7.0,0,2004,7,4,2.0,29.0,21.218,21218.0
106,8,1,12,6,53,5106.347,222.585,22,5.807,18,1133,67,25,2,150.0,50,0.49,6.0,0,2004,10,10,2.0,29.0,21.218,21218.0
71,8,1,10,8,57,5096.969,221.329,1,5.278,14,1137,69,25,2,150.0,52,0.5,8.0,0,2005,3,6,2.0,29.0,21.218,21218.0
72,8,1,6,9,56,5575.316,208.987,2,5.543,15,1139,70,25,2,150.0,53,0.5,9.0,0,2005,3,20,2.0,29.0,21.218,21218.0
77,8,1,2,11,58,0.0,203.791,20,5.148,15,1149,75,25,4,150.0,58,0.5,11.0,0,2005,5,29,2.0,29.0,21.218,21218.0
85,8,1,11,4,53,4491.434,255.874,14,5.793,11,1165,83,25,7,150.0,66,0.5,4.0,0,2005,9,4,2.0,29.0,21.218,21218.0
56,8,1,8,5,62,5484.01,209.961,21,4.909,19,1181,91,26,9,151.0,74,0.5,5.0,0,2006,4,23,2.0,29.0,21.218,21218.0
57,8,1,5,4,60,5763.644,200.415,20,5.148,15,1183,92,26,9,151.0,75,0.5,4.0,0,2006,5,7,2.0,29.0,21.218,21218.0
58,8,1,9,5,66,5238.634,215.328,4,4.657,14,1185,93,26,9,151.0,76,0.5,5.0,0,2006,5,14,2.0,29.0,21.218,21218.0
63,8,1,6,5,70,5560.803,204.325,8,4.411,17,1195,98,26,9,151.0,81,0.5,5.0,0,2006,7,16,2.0,29.0,21.218,21218.0
69,8,1,11,5,53,5076.009,223.958,22,5.807,18,1207,104,26,9,151.0,87,0.5,5.0,0,2006,10,8,2.0,29.0,21.218,21218.0
70,8,1,2,5,71,5542.254,211.683,18,4.309,15,1209,105,27,9,151.0,88,0.5,5.0,0,2006,10,22,2.0,29.0,21.218,21218.0
66,9,2,8,12,57,0.0,214.179,5,5.338,14,28,2,21,0,0.0,2,0.32,12.0,0,2006,8,27,2.0,44.0,21.897,21897.0
68,9,2,9,13,55,0.0,195.857,17,5.451,16,32,4,21,0,0.0,4,0.38,13.0,0,2006,10,1,2.0,28.0,19.44,19440.0
69,9,2,12,9,53,5109.345,223.563,22,5.807,18,34,5,21,0,0.0,5,0.41,9.0,0,2006,10,8,3.0,47.0,19.127,19127.0
37,9,2,7,18,55,0.0,201.82,2,5.543,15,40,8,22,0,0.0,8,0.42,18.0,0,2007,4,8,2.0,23.0,22.451,22451.0
38,9,2,6,6,57,5653.044,205.477,3,5.412,15,42,9,22,0,0.0,9,0.45,6.0,0,2007,4,15,1.0,13.0,26.843,26843.0
39,9,2,5,4,65,5527.845,201.59,4,4.657,14,44,10,22,0,0.0,10,0.45,4.0,0,2007,5,13,2.0,33.0,23.694,23694.0
40,9,2,8,5,77,0.0,158.198,6,3.337,19,46,11,22,0,0.0,11,0.43,5.0,0,2007,5,27,3.0,49.0,24.082,24082.0
43,9,2,4,4,70,5495.927,205.819,8,4.411,17,52,13,22,0,0.0,13,0.46,4.0,0,2007,7,1,1.0,1.0,24.649,24649.0
46,9,2,7,5,70,5800.607,196.117,11,4.381,14,58,16,22,0,0.0,16,0.52,5.0,0,2007,8,5,1.0,9.0,25.195,25195.0
47,9,2,5,8,58,5258.868,216.118,5,5.338,14,60,17,22,0,0.0,17,0.53,8.0,0,2007,8,26,2.0,27.0,24.061,24061.0
48,9,2,6,5,53,4778.364,248.543,14,5.793,11,62,18,22,0,0.0,18,0.55,5.0,0,2007,9,9,3.0,40.0,23.92,23920.0
49,9,2,14,9,44,4924.727,231.549,13,7.004,20,64,19,22,0,0.0,19,0.56,9.0,0,2007,9,16,1.0,9.0,22.786,22786.0
50,9,2,9,7,67,7283.864,184.527,16,4.563,16,66,20,22,0,0.0,20,0.56,7.0,0,2007,9,30,2.0,27.0,23.032,23032.0
52,9,2,7,5,71,5366.227,213.416,18,4.309,15,70,22,22,0,0.0,22,0.57,5.0,0,2007,10,21,1.0,11.0,23.683,23683.0
21,9,2,4,4,66,5904.745,204.102,4,4.657,14,78,26,23,0,1.0,26,0.6,4.0,0,2008,4,27,2.0,45.0,25.171,25171.0
22,9,2,5,4,58,5231.396,221.442,5,5.338,14,80,27,23,0,1.0,27,0.61,4.0,0,2008,5,11,1.0,9.0,24.821,24821.0
25,9,2,5,5,70,5540.757,205.768,8,4.411,17,86,30,23,1,1.0,30,0.64,5.0,0,2008,6,22,1.0,7.0,22.428,22428.0
27,9,2,7,7,67,5503.556,214.937,10,4.574,17,90,32,23,1,1.0,32,0.64,7.0,0,2008,7,20,2.0,38.0,22.248,22248.0
28,9,2,4,8,70,5895.388,192.475,11,4.381,14,92,33,23,1,1.0,33,0.65,8.0,0,2008,8,3,1.0,13.0,24.922,24922.0
30,9,2,8,6,44,4994.431,231.399,13,7.004,20,96,35,23,1,1.0,35,0.67,6.0,0,2008,9,7,1.0,12.0,22.69,22690.0
32,9,2,4,11,61,7064.279,170.639,15,4.94,19,100,37,23,1,1.0,37,0.68,11.0,0,2008,9,28,3.0,51.0,22.923,22923.0
34,9,2,11,6,56,5550.622,202.61,17,5.451,16,104,39,23,1,1.0,39,0.69,6.0,0,2008,10,19,1.0,12.0,21.217,21217.0
3,9,2,17,13,56,7170.338,170.122,17,5.451,16,112,43,24,1,1.0,43,0.68,13.0,0,2009,4,19,1.0,35.0,22.399,22399.0
4,9,2,13,18,56,0.0,203.573,3,5.412,15,114,44,24,1,1.0,44,0.67,18.0,0,2009,4,26,1.0,30.0,24.442,24442.0
5,9,2,10,11,65,0.0,199.314,4,4.657,14,116,45,24,1,1.0,45,0.66,11.0,0,2009,5,10,1.0,26.0,25.798,25798.0
7,9,2,10,7,58,5231.095,218.352,5,5.338,14,120,47,24,1,1.0,47,0.66,7.0,0,2009,6,7,1.0,25.0,24.636,24636.0
8,9,2,12,13,59,0.0,225.202,9,5.891,18,122,48,24,1,1.0,48,0.65,13.0,0,2009,6,21,1.0,32.0,22.655,22655.0
9,9,2,16,14,60,5872.865,196.037,20,5.148,15,124,49,24,1,1.0,49,0.65,14.0,0,2009,7,12,1.0,1.0,18.487,18487.0
12,9,2,5,4,44,5040.961,234.195,13,7.004,20,130,52,24,1,1.0,52,0.67,4.0,0,2009,8,30,4.0,28.0,23.342,23342.0
14,9,2,7,8,61,7021.391,167.784,15,4.94,19,134,54,24,1,1.0,54,0.66,8.0,0,2009,9,27,1.0,21.0,22.541,22541.0
15,9,2,9,9,53,5312.22,223.982,22,5.807,18,136,55,24,1,1.0,55,0.67,9.0,0,2009,10,4,1.0,26.0,22.573,22573.0
17,9,2,7,10,55,5691.594,198.113,24,5.281,16,140,57,24,1,1.0,57,0.67,10.0,0,2009,11,1,2.0,39.0,24.581,24581.0
337,9,4,9,11,49,6029.489,188.226,3,5.412,15,513,58,25,1,46.0,1,0.45,11.0,0,2010,3,14,1.0,29.0,24.11,24110.0
339,9,4,6,4,56,5647.001,203.466,2,5.543,15,517,60,25,1,46.0,3,0.45,4.0,0,2010,4,4,2.0,40.0,21.371,21371.0
340,9,4,8,5,56,6424.376,189.362,17,5.451,16,519,61,25,1,46.0,4,0.45,5.0,0,2010,4,18,1.0,21.0,21.721,21721.0
341,9,4,7,8,66,5817.778,196.077,4,4.657,14,521,62,25,1,46.0,5,0.45,8.0,0,2010,5,9,1.0,1.0,25.789,25789.0
343,9,4,7,6,58,5360.444,214.521,5,5.338,14,525,64,25,1,46.0,7,0.45,6.0,0,2010,5,30,1.0,15.0,21.588,21588.0
344,9,4,8,7,70,5690.756,203.965,7,4.361,14,527,65,25,1,46.0,8,0.45,7.0,0,2010,6,13,1.0,13.0,28.669,28669.0
347,9,4,7,7,66,0.0,213.389,10,4.574,17,533,68,25,1,46.0,11,0.45,7.0,0,2010,7,25,1.0,31.0,18.956,18956.0
350,9,4,9,8,53,4618.6,246.627,14,5.793,11,539,71,25,1,46.0,14,0.46,8.0,0,2010,9,12,3.0,47.0,20.927,20927.0
351,9,4,8,7,61,7160.138,167.157,15,4.94,19,541,72,25,1,46.0,15,0.46,7.0,0,2010,9,26,1.0,39.0,21.795,21795.0
355,9,4,11,5,55,6015.863,196.499,24,5.281,16,549,76,25,1,46.0,19,0.46,5.0,0,2010,11,14,1.0,26.0,27.454,27454.0
1011,9,3,20,16,55,0.0,199.005,3,5.412,15,1425,78,34,1,114.0,2,0.51,16.0,0,2019,3,31,2.0,54.0,23.046,23046.0
1012,9,3,18,17,54,0.0,196.684,17,5.451,16,1427,79,34,1,114.0,3,0.52,17.0,0,2019,4,14,1.0,27.0,21.726,21726.0
1016,9,3,19,18,67,0.0,203.139,7,4.361,14,1435,83,34,1,114.0,7,0.51,18.0,0,2019,6,9,1.0,2.0,21.452,21452.0
1017,9,3,18,18,51,0.0,217.696,34,5.842,15,1437,84,34,1,114.0,8,0.52,18.0,0,2019,6,23,2.0,3.0,21.621,21621.0
1019,9,3,20,15,51,0.0,231.754,9,5.891,18,1441,86,34,1,114.0,10,0.52,15.0,0,2019,7,14,1.0,21.0,22.043,22043.0
1020,9,3,18,10,64,6296.262,208.271,10,4.574,17,1443,87,34,1,114.0,11,0.52,10.0,0,2019,7,28,2.0,61.0,23.479,23479.0
1021,9,3,19,19,67,0.0,189.026,11,4.381,14,1445,88,34,1,114.0,12,0.52,19.0,0,2019,8,4,1.0,45.0,23.803,23803.0
1022,9,3,0,17,43,0.0,230.858,13,7.004,20,1447,89,34,1,114.0,13,0.52,17.0,0,2019,9,1,1.0,7.0,20.168,20168.0
1023,9,3,15,17,51,0.0,245.382,14,5.793,11,1449,90,34,1,114.0,14,0.52,17.0,0,2019,9,8,2.0,34.0,19.983,19983.0
1029,9,3,19,16,70,0.0,208.072,18,4.309,15,1461,96,34,1,114.0,20,0.52,16.0,0,2019,11,17,1.0,27.0,21.131,21131.0
1030,9,3,19,19,53,0.0,191.333,24,5.281,16,1463,97,35,1,114.0,21,0.52,19.0,0,2019,12,1,1.0,32.0,22.663,22663.0
106,10,17,17,15,51,0.0,216.259,22,5.807,18,460,3,22,0,0.0,3,0.31,15.0,0,2004,10,10,3.0,39.0,21.523,21523.0
107,10,17,17,15,69,0.0,209.896,18,4.309,15,462,4,22,0,0.0,4,0.31,15.0,0,2004,10,24,3.0,39.0,21.523,21523.0
20,10,7,13,9,57,5536.47,205.503,3,5.412,15,216,7,26,0,0.0,3,0.34,9.0,0,2008,4,6,1.0,33.0,19.018,19018.0
21,10,7,14,11,65,0.0,201.886,4,4.657,14,218,8,26,0,0.0,4,0.34,11.0,0,2008,4,27,1.0,25.0,24.797,24797.0
24,10,7,11,4,70,5826.854,198.51,7,4.361,14,224,11,26,0,0.0,7,0.35,4.0,0,2008,6,8,1.0,30.0,29.116,29116.0
25,10,7,8,11,70,5567.945,204.013,8,4.411,17,226,12,26,0,0.0,8,0.35,11.0,0,2008,6,22,1.0,39.0,23.985,23985.0
30,10,7,13,9,44,5046.439,228.691,13,7.004,20,236,17,26,0,0.0,13,0.36,9.0,0,2008,9,7,1.0,23.0,25.991,25991.0
31,10,7,9,11,53,5266.382,231.853,14,5.793,11,238,18,26,0,0.0,14,0.37,11.0,0,2008,9,14,1.0,10.0,20.405,20405.0
35,10,7,10,6,71,5695.803,209.465,18,4.309,15,246,22,26,0,0.0,18,0.38,6.0,0,2008,11,2,4.0,44.0,21.097,21097.0
1,10,7,19,4,58,5660.219,215.92,1,5.278,14,248,23,27,0,0.0,19,0.38,4.0,0,2009,3,29,1.0,36.0,21.304,21304.0
3,10,7,19,7,56,7137.961,174.117,17,5.451,16,252,25,27,0,0.0,21,0.39,7.0,0,2009,4,19,2.0,25.0,24.909,24909.0
4,10,7,2,7,57,5551.062,206.01,3,5.412,15,254,26,27,0,0.0,22,0.39,7.0,0,2009,4,26,3.0,42.0,24.508,24508.0
5,10,7,6,10,65,0.0,199.182,4,4.657,14,256,27,27,0,0.0,23,0.39,10.0,0,2009,5,10,1.0,39.0,18.796,18796.0
6,10,7,20,10,77,0.0,158.073,6,3.337,19,258,28,27,0,0.0,24,0.39,10.0,0,2009,5,24,2.0,53.0,18.394,18394.0
